timestamp,participantIdFrom,participantIdTo
2023-05-03T00:00:00Z,0,367
2023-05-03T00:00:00Z,1,620
2023-05-03T00:00:00Z,1,511
2023-05-03T00:00:00Z,1,801
2023-05-03T00:00:00Z,1,555
2023-05-03T00:00:00Z,1,850
2023-05-03T00:00:00Z,1,650
2023-05-03T00:00:00Z,1,775
2023-05-03T00:00:00Z,1,334
2023-05-03T00:00:00Z,1,476
2023-05-03T00:00:00Z,1,606
2023-05-03T00:00:00Z,1,1006
2023-05-03T00:00:00Z,2,81
2023-05-03T00:00:00Z,2,46
2023-05-03T00:00:00Z,2,136
2023-05-03T00:00:00Z,2,126
2023-05-03T00:00:00Z,2,944
2023-05-03T00:00:00Z,2,691
2023-05-03T00:00:00Z,2,206
2023-05-03T00:00:00Z,2,675
2023-05-03T00:00:00Z,2,677
2023-05-03T00:00:00Z,2,530
2023-05-03T00:00:00Z,2,69
2023-05-03T00:00:00Z,2,823
2023-05-03T00:00:00Z,2,590
2023-05-03T00:00:00Z,2,772
2023-05-03T00:00:00Z,2,176
2023-05-03T00:00:00Z,2,263
2023-05-03T00:00:00Z,3,205
2023-05-03T00:00:00Z,3,770
2023-05-03T00:00:00Z,3,974
2023-05-03T00:00:00Z,3,341
2023-05-03T00:00:00Z,3,908
2023-05-03T00:00:00Z,3,739
2023-05-03T00:00:00Z,4,36
2023-05-03T00:00:00Z,4,136
2023-05-03T00:00:00Z,4,172
2023-05-03T00:00:00Z,4,39
2023-05-03T00:00:00Z,4,221
2023-05-03T00:00:00Z,4,50
2023-05-03T00:00:00Z,4,914
2023-05-03T00:00:00Z,4,114
2023-05-03T00:00:00Z,4,970
2023-05-03T00:00:00Z,4,22
2023-05-03T00:00:00Z,4,246
2023-05-03T00:00:00Z,4,92
2023-05-03T00:00:00Z,4,65
2023-05-03T00:00:00Z,4,73
2023-05-03T00:00:00Z,4,68
2023-05-03T00:00:00Z,4,944
2023-05-03T00:00:00Z,4,222
2023-05-03T00:00:00Z,4,56
2023-05-03T00:00:00Z,4,247
2023-05-03T00:00:00Z,4,63
2023-05-03T00:00:00Z,4,953
2023-05-03T00:00:00Z,4,165
2023-05-03T00:00:00Z,4,14
2023-05-03T00:00:00Z,4,113
2023-05-03T00:00:00Z,4,29
2023-05-03T00:00:00Z,4,94
2023-05-03T00:00:00Z,4,74
2023-05-03T00:00:00Z,4,882
2023-05-03T00:00:00Z,5,136
2023-05-03T00:00:00Z,5,244
2023-05-03T00:00:00Z,5,231
2023-05-03T00:00:00Z,5,234
2023-05-03T00:00:00Z,5,130
2023-05-03T00:00:00Z,5,24
2023-05-03T00:00:00Z,5,232
2023-05-03T00:00:00Z,5,239
2023-05-03T00:00:00Z,5,1000
2023-05-03T00:00:00Z,5,77
2023-05-03T00:00:00Z,5,21
2023-05-03T00:00:00Z,5,105
2023-05-03T00:00:00Z,5,133
2023-05-03T00:00:00Z,5,787
2023-05-03T00:00:00Z,5,626
2023-05-03T00:00:00Z,5,25
2023-05-03T00:00:00Z,5,153
2023-05-03T00:00:00Z,5,692
2023-05-03T00:00:00Z,5,993
2023-05-03T00:00:00Z,5,203
2023-05-03T00:00:00Z,5,120
2023-05-03T00:00:00Z,5,93
2023-05-03T00:00:00Z,5,26
2023-05-03T00:00:00Z,5,220
2023-05-03T00:00:00Z,5,66
2023-05-03T00:00:00Z,6,654
2023-05-03T00:00:00Z,6,139
2023-05-03T00:00:00Z,6,779
2023-05-03T00:00:00Z,6,635
2023-05-03T00:00:00Z,6,244
2023-05-03T00:00:00Z,6,39
2023-05-03T00:00:00Z,6,70
2023-05-03T00:00:00Z,6,182
2023-05-03T00:00:00Z,6,75
2023-05-03T00:00:00Z,6,217
2023-05-03T00:00:00Z,6,904
2023-05-03T00:00:00Z,6,30
2023-05-03T00:00:00Z,6,835
2023-05-03T00:00:00Z,6,764
2023-05-03T00:00:00Z,6,202
2023-05-03T00:00:00Z,6,24
2023-05-03T00:00:00Z,6,145
2023-05-03T00:00:00Z,6,65
2023-05-03T00:00:00Z,6,104
2023-05-03T00:00:00Z,6,782
2023-05-03T00:00:00Z,6,64
2023-05-03T00:00:00Z,6,164
2023-05-03T00:00:00Z,6,810
2023-05-03T00:00:00Z,6,77
2023-05-03T00:00:00Z,6,220
2023-05-03T00:00:00Z,6,66
2023-05-03T00:00:00Z,7,81
2023-05-03T00:00:00Z,7,620
2023-05-03T00:00:00Z,7,166
2023-05-03T00:00:00Z,7,86
2023-05-03T00:00:00Z,7,76
2023-05-03T00:00:00Z,7,231
2023-05-03T00:00:00Z,7,217
2023-05-03T00:00:00Z,7,234
2023-05-03T00:00:00Z,7,155
2023-05-03T00:00:00Z,7,1000
2023-05-03T00:00:00Z,7,64
2023-05-03T00:00:00Z,7,131
2023-05-03T00:00:00Z,7,152
2023-05-03T00:00:00Z,7,121
2023-05-03T00:00:00Z,7,126
2023-05-03T00:00:00Z,7,55
