timestamp,participantIdFrom,participantIdTo
2023-03-03T00:00:00Z,0,933
2023-03-03T00:00:00Z,1,81
2023-03-03T00:00:00Z,1,844
2023-03-03T00:00:00Z,1,166
2023-03-03T00:00:00Z,1,419
2023-03-03T00:00:00Z,1,87
2023-03-03T00:00:00Z,1,1007
2023-03-03T00:00:00Z,1,62
2023-03-03T00:00:00Z,1,675
2023-03-03T00:00:00Z,1,914
2023-03-03T00:00:00Z,1,706
2023-03-03T00:00:00Z,1,888
2023-03-03T00:00:00Z,1,851
2023-03-03T00:00:00Z,1,7
2023-03-03T00:00:00Z,1,458
2023-03-03T00:00:00Z,1,239
2023-03-03T00:00:00Z,1,218
2023-03-03T00:00:00Z,1,412
2023-03-03T00:00:00Z,1,535
2023-03-03T00:00:00Z,1,57
2023-03-03T00:00:00Z,1,962
2023-03-03T00:00:00Z,1,37
2023-03-03T00:00:00Z,2,81
2023-03-03T00:00:00Z,2,419
2023-03-03T00:00:00Z,2,87
2023-03-03T00:00:00Z,2,174
2023-03-03T00:00:00Z,2,119
2023-03-03T00:00:00Z,2,19
2023-03-03T00:00:00Z,2,973
2023-03-03T00:00:00Z,2,585
2023-03-03T00:00:00Z,2,202
2023-03-03T00:00:00Z,2,660
2023-03-03T00:00:00Z,2,69
2023-03-03T00:00:00Z,2,218
2023-03-03T00:00:00Z,2,196
2023-03-03T00:00:00Z,2,57
2023-03-03T00:00:00Z,2,895
2023-03-03T00:00:00Z,2,88
2023-03-03T00:00:00Z,2,176
2023-03-03T00:00:00Z,3,616
2023-03-03T00:00:00Z,3,369
2023-03-03T00:00:00Z,3,519
2023-03-03T00:00:00Z,3,335
2023-03-03T00:00:00Z,3,904
2023-03-03T00:00:00Z,3,499
2023-03-03T00:00:00Z,3,866
2023-03-03T00:00:00Z,3,650
2023-03-03T00:00:00Z,3,968
2023-03-03T00:00:00Z,3,535
2023-03-03T00:00:00Z,3,678
2023-03-03T00:00:00Z,3,515
2023-03-03T00:00:00Z,3,910
