timestamp,participantIdFrom,participantIdTo
2023-01-03T00:00:00Z,0,316
2023-01-03T00:00:00Z,0,671
2023-01-03T00:00:00Z,0,888
2023-01-03T00:00:00Z,0,37
2023-01-03T00:00:00Z,1,795
2023-01-03T00:00:00Z,1,933
2023-01-03T00:00:00Z,1,600
2023-01-03T00:00:00Z,1,1007
2023-01-03T00:00:00Z,1,675
2023-01-03T00:00:00Z,1,693
2023-01-03T00:00:00Z,1,914
2023-01-03T00:00:00Z,1,888
2023-01-03T00:00:00Z,1,555
2023-01-03T00:00:00Z,1,724
2023-01-03T00:00:00Z,1,945
2023-01-03T00:00:00Z,1,202
2023-01-03T00:00:00Z,1,534
2023-01-03T00:00:00Z,1,560
2023-01-03T00:00:00Z,1,466
2023-01-03T00:00:00Z,1,372
2023-01-03T00:00:00Z,1,45
2023-01-03T00:00:00Z,1,106
2023-01-03T00:00:00Z,1,57
2023-01-03T00:00:00Z,1,895
2023-01-03T00:00:00Z,1,678
2023-01-03T00:00:00Z,2,81
2023-01-03T00:00:00Z,2,933
2023-01-03T00:00:00Z,2,868
2023-01-03T00:00:00Z,2,46
2023-01-03T00:00:00Z,2,689
2023-01-03T00:00:00Z,2,914
2023-01-03T00:00:00Z,2,20
2023-01-03T00:00:00Z,2,764
2023-01-03T00:00:00Z,2,202
2023-01-03T00:00:00Z,2,147
2023-01-03T00:00:00Z,2,218
2023-01-03T00:00:00Z,2,29
2023-01-03T00:00:00Z,2,106
2023-01-03T00:00:00Z,2,38
2023-01-03T00:00:00Z,2,88
2023-01-03T00:00:00Z,2,4
2023-01-03T00:00:00Z,2,969
2023-01-03T00:00:00Z,3,933
2023-01-03T00:00:00Z,3,632
2023-01-03T00:00:00Z,3,499
2023-01-03T00:00:00Z,3,974
2023-01-03T00:00:00Z,3,136
2023-01-03T00:00:00Z,3,775
2023-01-03T00:00:00Z,3,414
2023-01-03T00:00:00Z,3,996
2023-01-03T00:00:00Z,3,28
2023-01-03T00:00:00Z,3,680
2023-01-03T00:00:00Z,3,347
2023-01-03T00:00:00Z,3,939
2023-01-03T00:00:00Z,3,593
2023-01-03T00:00:00Z,3,646
2023-01-03T00:00:00Z,3,649
2023-01-03T00:00:00Z,4,81
2023-01-03T00:00:00Z,4,868
2023-01-03T00:00:00Z,4,36
2023-01-03T00:00:00Z,4,221
2023-01-03T00:00:00Z,4,227
2023-01-03T00:00:00Z,4,212
2023-01-03T00:00:00Z,4,76
2023-01-03T00:00:00Z,4,75
2023-01-03T00:00:00Z,4,715
2023-01-03T00:00:00Z,4,24
2023-01-03T00:00:00Z,4,92
2023-01-03T00:00:00Z,4,8
2023-01-03T00:00:00Z,4,65
2023-01-03T00:00:00Z,4,71
2023-01-03T00:00:00Z,4,582
2023-01-03T00:00:00Z,4,6
2023-01-03T00:00:00Z,4,77
2023-01-03T00:00:00Z,4,2
2023-01-03T00:00:00Z,4,958
2023-01-03T00:00:00Z,4,210
2023-01-03T00:00:00Z,4,70
2023-01-03T00:00:00Z,4,247
2023-01-03T00:00:00Z,4,51
2023-01-03T00:00:00Z,4,20
2023-01-03T00:00:00Z,4,82
2023-01-03T00:00:00Z,4,953
2023-01-03T00:00:00Z,4,153
2023-01-03T00:00:00Z,4,19
2023-01-03T00:00:00Z,4,881
2023-01-03T00:00:00Z,4,98
2023-01-03T00:00:00Z,4,168
2023-01-03T00:00:00Z,4,971
2023-01-03T00:00:00Z,4,165
2023-01-03T00:00:00Z,4,14
2023-01-03T00:00:00Z,4,113
2023-01-03T00:00:00Z,4,196
2023-01-03T00:00:00Z,4,93
2023-01-03T00:00:00Z,4,164
2023-01-03T00:00:00Z,4,638
2023-01-03T00:00:00Z,4,882
2023-01-03T00:00:00Z,4,969
2023-01-03T00:00:00Z,5,36
2023-01-03T00:00:00Z,5,136
2023-01-03T00:00:00Z,5,231
2023-01-03T00:00:00Z,5,822
2023-01-03T00:00:00Z,5,232
2023-01-03T00:00:00Z,5,1000
2023-01-03T00:00:00Z,5,64
2023-01-03T00:00:00Z,5,61
2023-01-03T00:00:00Z,5,120
2023-01-03T00:00:00Z,5,74
2023-01-03T00:00:00Z,5,26
2023-01-03T00:00:00Z,5,683
2023-01-03T00:00:00Z,6,654
2023-01-03T00:00:00Z,6,21
2023-01-03T00:00:00Z,6,210
2023-01-03T00:00:00Z,6,181
2023-01-03T00:00:00Z,6,139
2023-01-03T00:00:00Z,6,244
2023-01-03T00:00:00Z,6,208
2023-01-03T00:00:00Z,6,231
2023-01-03T00:00:00Z,6,173
2023-01-03T00:00:00Z,6,30
2023-01-03T00:00:00Z,6,554
2023-01-03T00:00:00Z,6,98
2023-01-03T00:00:00Z,6,798
2023-01-03T00:00:00Z,6,971
2023-01-03T00:00:00Z,6,8
2023-01-03T00:00:00Z,6,435
2023-01-03T00:00:00Z,6,14
2023-01-03T00:00:00Z,6,93
2023-01-03T00:00:00Z,6,164
2023-01-03T00:00:00Z,6,91
2023-01-03T00:00:00Z,6,810
2023-01-03T00:00:00Z,6,613
2023-01-03T00:00:00Z,6,77
2023-01-03T00:00:00Z,6,4
2023-01-03T00:00:00Z,6,958
2023-01-03T00:00:00Z,7,166
2023-01-03T00:00:00Z,7,84
2023-01-03T00:00:00Z,7,86
2023-01-03T00:00:00Z,7,983
2023-01-03T00:00:00Z,7,85
2023-01-03T00:00:00Z,7,30
2023-01-03T00:00:00Z,7,130
2023-01-03T00:00:00Z,7,239
2023-01-03T00:00:00Z,7,725
2023-01-03T00:00:00Z,7,88
2023-01-03T00:00:00Z,7,77
2023-01-03T00:00:00Z,7,722
2023-01-03T00:00:00Z,7,152
2023-01-03T00:00:00Z,7,121
2023-01-03T00:00:00Z,7,80
2023-01-03T00:00:00Z,7,163
2023-01-03T00:00:00Z,7,87
2023-01-03T00:00:00Z,7,247
2023-01-03T00:00:00Z,7,82
2023-01-03T00:00:00Z,7,153
2023-01-03T00:00:00Z,7,276
2023-01-03T00:00:00Z,7,697
2023-01-03T00:00:00Z,7,69
2023-01-03T00:00:00Z,7,147
2023-01-03T00:00:00Z,7,149
2023-01-03T00:00:00Z,7,164
2023-01-03T00:00:00Z,7,772
2023-01-03T00:00:00Z,7,176
2023-01-03T00:00:00Z,8,175
2023-01-03T00:00:00Z,8,210
2023-01-03T00:00:00Z,8,138
2023-01-03T00:00:00Z,8,10
2023-01-03T00:00:00Z,8,137
2023-01-03T00:00:00Z,8,212
2023-01-03T00:00:00Z,8,247
2023-01-03T00:00:00Z,8,182
2023-01-03T00:00:00Z,8,119
2023-01-03T00:00:00Z,8,51
2023-01-03T00:00:00Z,8,52
2023-01-03T00:00:00Z,8,82
2023-01-03T00:00:00Z,8,992
2023-01-03T00:00:00Z,8,934
2023-01-03T00:00:00Z,8,98
2023-01-03T00:00:00Z,8,798
2023-01-03T00:00:00Z,8,191
2023-01-03T00:00:00Z,8,190
2023-01-03T00:00:00Z,8,250
2023-01-03T00:00:00Z,8,971
2023-01-03T00:00:00Z,8,40
2023-01-03T00:00:00Z,8,165
2023-01-03T00:00:00Z,8,14
2023-01-03T00:00:00Z,8,167
2023-01-03T00:00:00Z,8,117
2023-01-03T00:00:00Z,8,113
2023-01-03T00:00:00Z,8,610
