timestamp,participantIdFrom,participantIdTo
2022-05-03T00:00:00Z,0,709
2022-05-03T00:00:00Z,0,524
2022-05-03T00:00:00Z,1,171
2022-05-03T00:00:00Z,1,708
2022-05-03T00:00:00Z,1,366
2022-05-03T00:00:00Z,1,759
2022-05-03T00:00:00Z,1,105
2022-05-03T00:00:00Z,1,1007
2022-05-03T00:00:00Z,1,16
2022-05-03T00:00:00Z,1,843
2022-05-03T00:00:00Z,1,998
2022-05-03T00:00:00Z,1,899
2022-05-03T00:00:00Z,1,521
2022-05-03T00:00:00Z,1,335
2022-05-03T00:00:00Z,1,731
2022-05-03T00:00:00Z,1,888
2022-05-03T00:00:00Z,1,931
2022-05-03T00:00:00Z,1,593
2022-05-03T00:00:00Z,1,881
2022-05-03T00:00:00Z,1,404
2022-05-03T00:00:00Z,1,978
2022-05-03T00:00:00Z,1,489
2022-05-03T00:00:00Z,1,980
2022-05-03T00:00:00Z,1,866
2022-05-03T00:00:00Z,1,857
2022-05-03T00:00:00Z,1,848
2022-05-03T00:00:00Z,1,782
2022-05-03T00:00:00Z,1,535
2022-05-03T00:00:00Z,1,678
2022-05-03T00:00:00Z,1,11
2022-05-03T00:00:00Z,2,767
2022-05-03T00:00:00Z,2,993
2022-05-03T00:00:00Z,2,210
2022-05-03T00:00:00Z,2,126
2022-05-03T00:00:00Z,2,244
2022-05-03T00:00:00Z,2,133
2022-05-03T00:00:00Z,2,71
2022-05-03T00:00:00Z,2,165
2022-05-03T00:00:00Z,2,113
2022-05-03T00:00:00Z,2,62
2022-05-03T00:00:00Z,2,106
2022-05-03T00:00:00Z,2,20
2022-05-03T00:00:00Z,2,95
2022-05-03T00:00:00Z,2,176
2022-05-03T00:00:00Z,2,769
2022-05-03T00:00:00Z,2,263
2022-05-03T00:00:00Z,3,202
2022-05-03T00:00:00Z,3,34
2022-05-03T00:00:00Z,3,533
2022-05-03T00:00:00Z,3,601
2022-05-03T00:00:00Z,3,87
2022-05-03T00:00:00Z,3,10
2022-05-03T00:00:00Z,3,240
2022-05-03T00:00:00Z,3,626
2022-05-03T00:00:00Z,3,206
2022-05-03T00:00:00Z,3,719
2022-05-03T00:00:00Z,4,651
2022-05-03T00:00:00Z,4,175
2022-05-03T00:00:00Z,4,210
2022-05-03T00:00:00Z,4,87
2022-05-03T00:00:00Z,4,139
2022-05-03T00:00:00Z,4,244
2022-05-03T00:00:00Z,4,137
2022-05-03T00:00:00Z,4,221
2022-05-03T00:00:00Z,4,182
2022-05-03T00:00:00Z,4,146
2022-05-03T00:00:00Z,4,174
2022-05-03T00:00:00Z,4,914
2022-05-03T00:00:00Z,4,51
2022-05-03T00:00:00Z,4,63
2022-05-03T00:00:00Z,4,153
2022-05-03T00:00:00Z,4,128
2022-05-03T00:00:00Z,4,798
2022-05-03T00:00:00Z,4,114
2022-05-03T00:00:00Z,4,993
2022-05-03T00:00:00Z,4,250
2022-05-03T00:00:00Z,4,715
2022-05-03T00:00:00Z,4,246
2022-05-03T00:00:00Z,4,40
2022-05-03T00:00:00Z,4,232
2022-05-03T00:00:00Z,4,165
2022-05-03T00:00:00Z,4,113
2022-05-03T00:00:00Z,4,1000
2022-05-03T00:00:00Z,4,823
2022-05-03T00:00:00Z,4,74
2022-05-03T00:00:00Z,5,136
2022-05-03T00:00:00Z,5,949
2022-05-03T00:00:00Z,5,105
2022-05-03T00:00:00Z,5,10
2022-05-03T00:00:00Z,5,103
2022-05-03T00:00:00Z,5,254
2022-05-03T00:00:00Z,5,50
2022-05-03T00:00:00Z,5,62
2022-05-03T00:00:00Z,5,212
2022-05-03T00:00:00Z,5,983
2022-05-03T00:00:00Z,5,82
2022-05-03T00:00:00Z,5,953
2022-05-03T00:00:00Z,5,217
2022-05-03T00:00:00Z,5,128
2022-05-03T00:00:00Z,5,576
