timestamp,participantIdFrom,participantIdTo
2022-11-03T00:00:00Z,0,608
2022-11-03T00:00:00Z,1,533
2022-11-03T00:00:00Z,1,163
2022-11-03T00:00:00Z,1,419
2022-11-03T00:00:00Z,1,1007
2022-11-03T00:00:00Z,1,959
2022-11-03T00:00:00Z,1,906
2022-11-03T00:00:00Z,1,675
2022-11-03T00:00:00Z,1,744
2022-11-03T00:00:00Z,1,555
2022-11-03T00:00:00Z,1,646
2022-11-03T00:00:00Z,1,545
2022-11-03T00:00:00Z,1,630
2022-11-03T00:00:00Z,1,696
2022-11-03T00:00:00Z,1,697
2022-11-03T00:00:00Z,1,372
2022-11-03T00:00:00Z,1,746
2022-11-03T00:00:00Z,1,725
2022-11-03T00:00:00Z,1,412
2022-11-03T00:00:00Z,1,796
2022-11-03T00:00:00Z,1,38
2022-11-03T00:00:00Z,1,895
2022-11-03T00:00:00Z,2,795
2022-11-03T00:00:00Z,2,210
2022-11-03T00:00:00Z,2,126
2022-11-03T00:00:00Z,2,944
2022-11-03T00:00:00Z,2,659
2022-11-03T00:00:00Z,2,141
2022-11-03T00:00:00Z,2,835
2022-11-03T00:00:00Z,2,545
2022-11-03T00:00:00Z,2,202
2022-11-03T00:00:00Z,2,849
2022-11-03T00:00:00Z,2,302
2022-11-03T00:00:00Z,2,27
2022-11-03T00:00:00Z,2,660
2022-11-03T00:00:00Z,2,372
2022-11-03T00:00:00Z,2,746
2022-11-03T00:00:00Z,2,412
2022-11-03T00:00:00Z,2,848
2022-11-03T00:00:00Z,2,106
2022-11-03T00:00:00Z,2,149
2022-11-03T00:00:00Z,2,879
2022-11-03T00:00:00Z,2,74
2022-11-03T00:00:00Z,2,772
2022-11-03T00:00:00Z,2,678
2022-11-03T00:00:00Z,3,709
2022-11-03T00:00:00Z,3,708
2022-11-03T00:00:00Z,3,893
2022-11-03T00:00:00Z,3,691
2022-11-03T00:00:00Z,3,650
2022-11-03T00:00:00Z,3,538
2022-11-03T00:00:00Z,3,870
2022-11-03T00:00:00Z,3,967
2022-11-03T00:00:00Z,3,812
2022-11-03T00:00:00Z,3,672
2022-11-03T00:00:00Z,3,476
2022-11-03T00:00:00Z,3,968
2022-11-03T00:00:00Z,3,863
2022-11-03T00:00:00Z,3,606
2022-11-03T00:00:00Z,3,1006
2022-11-03T00:00:00Z,3,37
2022-11-03T00:00:00Z,4,868
2022-11-03T00:00:00Z,4,948
2022-11-03T00:00:00Z,4,84
2022-11-03T00:00:00Z,4,172
2022-11-03T00:00:00Z,4,5
2022-11-03T00:00:00Z,4,221
2022-11-03T00:00:00Z,4,158
2022-11-03T00:00:00Z,4,40
2022-11-03T00:00:00Z,4,92
2022-11-03T00:00:00Z,4,1000
2022-11-03T00:00:00Z,4,68
2022-11-03T00:00:00Z,4,226
2022-11-03T00:00:00Z,4,156
2022-11-03T00:00:00Z,4,703
2022-11-03T00:00:00Z,4,25
2022-11-03T00:00:00Z,4,206
2022-11-03T00:00:00Z,4,807
2022-11-03T00:00:00Z,4,63
2022-11-03T00:00:00Z,4,953
2022-11-03T00:00:00Z,4,128
2022-11-03T00:00:00Z,4,19
2022-11-03T00:00:00Z,4,587
2022-11-03T00:00:00Z,4,168
2022-11-03T00:00:00Z,4,190
2022-11-03T00:00:00Z,4,993
2022-11-03T00:00:00Z,4,960
2022-11-03T00:00:00Z,4,113
2022-11-03T00:00:00Z,4,147
2022-11-03T00:00:00Z,4,95
2022-11-03T00:00:00Z,5,36
2022-11-03T00:00:00Z,5,948
2022-11-03T00:00:00Z,5,234
2022-11-03T00:00:00Z,5,130
2022-11-03T00:00:00Z,5,40
2022-11-03T00:00:00Z,5,782
2022-11-03T00:00:00Z,5,35
2022-11-03T00:00:00Z,5,290
2022-11-03T00:00:00Z,5,703
2022-11-03T00:00:00Z,5,55
2022-11-03T00:00:00Z,5,56
2022-11-03T00:00:00Z,5,70
2022-11-03T00:00:00Z,5,25
2022-11-03T00:00:00Z,5,82
2022-11-03T00:00:00Z,5,173
2022-11-03T00:00:00Z,5,153
2022-11-03T00:00:00Z,5,98
2022-11-03T00:00:00Z,5,7
2022-11-03T00:00:00Z,5,203
2022-11-03T00:00:00Z,5,95
2022-11-03T00:00:00Z,5,4
2022-11-03T00:00:00Z,6,36
2022-11-03T00:00:00Z,6,139
2022-11-03T00:00:00Z,6,244
2022-11-03T00:00:00Z,6,137
2022-11-03T00:00:00Z,6,39
2022-11-03T00:00:00Z,6,132
2022-11-03T00:00:00Z,6,70
2022-11-03T00:00:00Z,6,182
2022-11-03T00:00:00Z,6,953
2022-11-03T00:00:00Z,6,30
2022-11-03T00:00:00Z,6,576
2022-11-03T00:00:00Z,6,554
2022-11-03T00:00:00Z,6,798
2022-11-03T00:00:00Z,6,234
2022-11-03T00:00:00Z,6,232
2022-11-03T00:00:00Z,6,145
2022-11-03T00:00:00Z,6,120
2022-11-03T00:00:00Z,6,113
2022-11-03T00:00:00Z,6,684
2022-11-03T00:00:00Z,6,64
2022-11-03T00:00:00Z,6,26
2022-11-03T00:00:00Z,6,223
2022-11-03T00:00:00Z,6,54
2022-11-03T00:00:00Z,6,249
2022-11-03T00:00:00Z,7,654
2022-11-03T00:00:00Z,7,121
2022-11-03T00:00:00Z,7,166
2022-11-03T00:00:00Z,7,944
2022-11-03T00:00:00Z,7,5
2022-11-03T00:00:00Z,7,557
2022-11-03T00:00:00Z,7,701
2022-11-03T00:00:00Z,7,141
2022-11-03T00:00:00Z,7,177
2022-11-03T00:00:00Z,7,637
2022-11-03T00:00:00Z,7,659
2022-11-03T00:00:00Z,7,75
2022-11-03T00:00:00Z,7,153
2022-11-03T00:00:00Z,7,692
2022-11-03T00:00:00Z,7,685
2022-11-03T00:00:00Z,7,576
2022-11-03T00:00:00Z,7,302
2022-11-03T00:00:00Z,7,24
2022-11-03T00:00:00Z,7,697
2022-11-03T00:00:00Z,7,8
2022-11-03T00:00:00Z,7,967
2022-11-03T00:00:00Z,7,117
2022-11-03T00:00:00Z,7,240
2022-11-03T00:00:00Z,7,29
2022-11-03T00:00:00Z,7,9
2022-11-03T00:00:00Z,7,155
2022-11-03T00:00:00Z,7,106
2022-11-03T00:00:00Z,7,149
2022-11-03T00:00:00Z,7,823
2022-11-03T00:00:00Z,7,131
2022-11-03T00:00:00Z,7,41
2022-11-03T00:00:00Z,7,678
2022-11-03T00:00:00Z,7,613
2022-11-03T00:00:00Z,7,77
2022-11-03T00:00:00Z,7,152
2022-11-03T00:00:00Z,8,944
2022-11-03T00:00:00Z,8,56
2022-11-03T00:00:00Z,8,137
2022-11-03T00:00:00Z,8,557
2022-11-03T00:00:00Z,8,787
2022-11-03T00:00:00Z,8,51
2022-11-03T00:00:00Z,8,177
2022-11-03T00:00:00Z,8,141
2022-11-03T00:00:00Z,8,75
2022-11-03T00:00:00Z,8,173
