timestamp,participantIdFrom,participantIdTo
2022-10-03T00:00:00Z,0,608
2022-10-03T00:00:00Z,0,454
2022-10-03T00:00:00Z,0,687
2022-10-03T00:00:00Z,0,53
2022-10-03T00:00:00Z,0,316
2022-10-03T00:00:00Z,0,835
2022-10-03T00:00:00Z,1,695
2022-10-03T00:00:00Z,1,566
2022-10-03T00:00:00Z,1,533
2022-10-03T00:00:00Z,1,419
2022-10-03T00:00:00Z,1,726
2022-10-03T00:00:00Z,1,691
2022-10-03T00:00:00Z,1,454
2022-10-03T00:00:00Z,1,538
2022-10-03T00:00:00Z,1,103
2022-10-03T00:00:00Z,1,675
2022-10-03T00:00:00Z,1,119
2022-10-03T00:00:00Z,1,888
2022-10-03T00:00:00Z,1,19
2022-10-03T00:00:00Z,1,685
2022-10-03T00:00:00Z,1,148
2022-10-03T00:00:00Z,1,555
2022-10-03T00:00:00Z,1,835
2022-10-03T00:00:00Z,1,974
2022-10-03T00:00:00Z,1,601
2022-10-03T00:00:00Z,1,697
2022-10-03T00:00:00Z,1,466
2022-10-03T00:00:00Z,1,687
2022-10-03T00:00:00Z,1,372
2022-10-03T00:00:00Z,1,412
2022-10-03T00:00:00Z,1,316
2022-10-03T00:00:00Z,1,149
2022-10-03T00:00:00Z,1,895
2022-10-03T00:00:00Z,1,590
2022-10-03T00:00:00Z,2,172
2022-10-03T00:00:00Z,2,162
2022-10-03T00:00:00Z,2,158
2022-10-03T00:00:00Z,2,993
2022-10-03T00:00:00Z,2,849
2022-10-03T00:00:00Z,2,302
2022-10-03T00:00:00Z,2,530
2022-10-03T00:00:00Z,2,69
2022-10-03T00:00:00Z,2,372
2022-10-03T00:00:00Z,2,725
2022-10-03T00:00:00Z,2,412
2022-10-03T00:00:00Z,2,218
2022-10-03T00:00:00Z,2,97
2022-10-03T00:00:00Z,2,196
2022-10-03T00:00:00Z,2,149
2022-10-03T00:00:00Z,2,682
2022-10-03T00:00:00Z,2,176
2022-10-03T00:00:00Z,3,340
2022-10-03T00:00:00Z,3,136
2022-10-03T00:00:00Z,3,734
2022-10-03T00:00:00Z,3,700
2022-10-03T00:00:00Z,3,671
2022-10-03T00:00:00Z,3,939
2022-10-03T00:00:00Z,3,606
