timestamp,participantIdFrom,participantIdTo
2022-04-01T00:00:00Z,0,618
2022-04-01T00:00:00Z,1,59
2022-04-01T00:00:00Z,1,844
2022-04-01T00:00:00Z,1,826
2022-04-01T00:00:00Z,1,980
2022-04-01T00:00:00Z,1,109
2022-04-01T00:00:00Z,1,857
2022-04-01T00:00:00Z,1,731
2022-04-01T00:00:00Z,1,981
2022-04-01T00:00:00Z,2,197
2022-04-01T00:00:00Z,2,210
2022-04-01T00:00:00Z,2,250
2022-04-01T00:00:00Z,2,69
2022-04-01T00:00:00Z,2,218
2022-04-01T00:00:00Z,2,73
2022-04-01T00:00:00Z,2,914
2022-04-01T00:00:00Z,2,823
2022-04-01T00:00:00Z,2,51
2022-04-01T00:00:00Z,2,41
2022-04-01T00:00:00Z,2,176
2022-04-01T00:00:00Z,3,136
2022-04-01T00:00:00Z,3,34
2022-04-01T00:00:00Z,3,42
2022-04-01T00:00:00Z,3,385
2022-04-01T00:00:00Z,3,719
2022-04-01T00:00:00Z,3,953
2022-04-01T00:00:00Z,4,798
2022-04-01T00:00:00Z,4,583
2022-04-01T00:00:00Z,4,970
2022-04-01T00:00:00Z,4,36
2022-04-01T00:00:00Z,4,130
2022-04-01T00:00:00Z,4,630
2022-04-01T00:00:00Z,4,65
2022-04-01T00:00:00Z,4,137
2022-04-01T00:00:00Z,4,999
2022-04-01T00:00:00Z,4,39
2022-04-01T00:00:00Z,4,147
2022-04-01T00:00:00Z,4,97
2022-04-01T00:00:00Z,4,672
2022-04-01T00:00:00Z,4,129
2022-04-01T00:00:00Z,5,654
2022-04-01T00:00:00Z,5,81
2022-04-01T00:00:00Z,5,136
2022-04-01T00:00:00Z,5,34
2022-04-01T00:00:00Z,5,126
2022-04-01T00:00:00Z,5,96
2022-04-01T00:00:00Z,5,10
2022-04-01T00:00:00Z,5,830
2022-04-01T00:00:00Z,5,240
2022-04-01T00:00:00Z,5,221
2022-04-01T00:00:00Z,5,13
2022-04-01T00:00:00Z,5,94
2022-04-01T00:00:00Z,5,1000
2022-04-01T00:00:00Z,5,507
2022-04-01T00:00:00Z,5,131
2022-04-01T00:00:00Z,5,57
2022-04-01T00:00:00Z,5,52
