timestamp,participantIdFrom,participantIdTo
2023-01-14T00:00:00Z,0,316
2023-01-14T00:00:00Z,0,671
2023-01-14T00:00:00Z,0,888
2023-01-14T00:00:00Z,0,37
2023-01-14T00:00:00Z,1,933
2023-01-14T00:00:00Z,1,171
2023-01-14T00:00:00Z,1,844
2023-01-14T00:00:00Z,1,600
2023-01-14T00:00:00Z,1,375
2023-01-14T00:00:00Z,1,569
2023-01-14T00:00:00Z,1,538
2023-01-14T00:00:00Z,1,959
2023-01-14T00:00:00Z,1,914
2023-01-14T00:00:00Z,1,899
2023-01-14T00:00:00Z,1,888
2023-01-14T00:00:00Z,1,912
2023-01-14T00:00:00Z,1,527
2023-01-14T00:00:00Z,1,372
2023-01-14T00:00:00Z,1,972
2023-01-14T00:00:00Z,1,45
2023-01-14T00:00:00Z,1,106
2023-01-14T00:00:00Z,1,745
2023-01-14T00:00:00Z,1,895
2023-01-14T00:00:00Z,1,678
2023-01-14T00:00:00Z,1,766
2023-01-14T00:00:00Z,2,933
2023-01-14T00:00:00Z,2,868
2023-01-14T00:00:00Z,2,46
2023-01-14T00:00:00Z,2,87
2023-01-14T00:00:00Z,2,689
2023-01-14T00:00:00Z,2,172
2023-01-14T00:00:00Z,2,914
2023-01-14T00:00:00Z,2,20
2023-01-14T00:00:00Z,2,764
2023-01-14T00:00:00Z,2,202
2023-01-14T00:00:00Z,2,218
2023-01-14T00:00:00Z,2,106
2023-01-14T00:00:00Z,2,895
2023-01-14T00:00:00Z,2,88
2023-01-14T00:00:00Z,2,223
2023-01-14T00:00:00Z,2,129
2023-01-14T00:00:00Z,3,775
2023-01-14T00:00:00Z,3,414
2023-01-14T00:00:00Z,3,996
2023-01-14T00:00:00Z,3,28
2023-01-14T00:00:00Z,3,347
2023-01-14T00:00:00Z,3,939
2023-01-14T00:00:00Z,3,593
2023-01-14T00:00:00Z,3,646
2023-01-14T00:00:00Z,4,221
2023-01-14T00:00:00Z,4,227
2023-01-14T00:00:00Z,4,212
2023-01-14T00:00:00Z,4,76
2023-01-14T00:00:00Z,4,85
2023-01-14T00:00:00Z,4,217
2023-01-14T00:00:00Z,4,130
2023-01-14T00:00:00Z,4,24
2023-01-14T00:00:00Z,4,92
2023-01-14T00:00:00Z,4,8
2023-01-14T00:00:00Z,4,65
2023-01-14T00:00:00Z,4,131
2023-01-14T00:00:00Z,4,6
2023-01-14T00:00:00Z,4,958
2023-01-14T00:00:00Z,4,210
2023-01-14T00:00:00Z,4,56
2023-01-14T00:00:00Z,4,247
2023-01-14T00:00:00Z,4,13
2023-01-14T00:00:00Z,4,626
2023-01-14T00:00:00Z,4,99
2023-01-14T00:00:00Z,4,953
2023-01-14T00:00:00Z,4,98
2023-01-14T00:00:00Z,4,798
2023-01-14T00:00:00Z,4,168
2023-01-14T00:00:00Z,4,190
2023-01-14T00:00:00Z,4,971
